"Notes"	"Residence State"	"Residence State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"60 years"	"60"	"#Septicemia (A40-A41)"	"GR113-010"	71	422146	16.8
	"Maryland"	"24"	"60 years"	"60"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1022	422146	242.1
	"Maryland"	"24"	"60 years"	"60"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	157	422146	37.2
	"Maryland"	"24"	"60 years"	"60"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	782	422146	185.2
	"Maryland"	"24"	"60 years"	"60"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	139	422146	32.9
	"Maryland"	"24"	"60 years"	"60"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	34	422146	8.1
	"Maryland"	"24"	"60 years"	"60"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	111	422146	26.3
	"Maryland"	"24"	"60 years"	"60"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38	422146	9.0
	"Maryland"	"24"	"60 years"	"60"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	422146	8.8
	"Maryland"	"24"	"60 years"	"60"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	19	422146	Unreliable
	"Maryland"	"24"	"60 years"	"60"	"#COVID-19 (U07.1)"	"GR113-137"	224	422146	53.1
	"Maryland"	"24"	"61 years"	"61"	"#Septicemia (A40-A41)"	"GR113-010"	81	414520	19.5
	"Maryland"	"24"	"61 years"	"61"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1084	414520	261.5
	"Maryland"	"24"	"61 years"	"61"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	180	414520	43.4
	"Maryland"	"24"	"61 years"	"61"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	851	414520	205.3
	"Maryland"	"24"	"61 years"	"61"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	129	414520	31.1
	"Maryland"	"24"	"61 years"	"61"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	43	414520	10.4
	"Maryland"	"24"	"61 years"	"61"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	113	414520	27.3
	"Maryland"	"24"	"61 years"	"61"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36	414520	8.7
	"Maryland"	"24"	"61 years"	"61"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43	414520	10.4
	"Maryland"	"24"	"61 years"	"61"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	11	414520	Unreliable
	"Maryland"	"24"	"61 years"	"61"	"#COVID-19 (U07.1)"	"GR113-137"	235	414520	56.7
	"Maryland"	"24"	"62 years"	"62"	"#Septicemia (A40-A41)"	"GR113-010"	79	403648	19.6
	"Maryland"	"24"	"62 years"	"62"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1155	403648	286.1
	"Maryland"	"24"	"62 years"	"62"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	165	403648	40.9
	"Maryland"	"24"	"62 years"	"62"	"#Alzheimer disease (G30)"	"GR113-052"	10	403648	Unreliable
	"Maryland"	"24"	"62 years"	"62"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	884	403648	219.0
	"Maryland"	"24"	"62 years"	"62"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	147	403648	36.4
	"Maryland"	"24"	"62 years"	"62"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	37	403648	9.2
	"Maryland"	"24"	"62 years"	"62"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	131	403648	32.5
	"Maryland"	"24"	"62 years"	"62"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	403648	10.2
	"Maryland"	"24"	"62 years"	"62"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39	403648	9.7
	"Maryland"	"24"	"62 years"	"62"	"#COVID-19 (U07.1)"	"GR113-137"	272	403648	67.4
	"Maryland"	"24"	"63 years"	"63"	"#Septicemia (A40-A41)"	"GR113-010"	76	392011	19.4
	"Maryland"	"24"	"63 years"	"63"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1260	392011	321.4
	"Maryland"	"24"	"63 years"	"63"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	174	392011	44.4
	"Maryland"	"24"	"63 years"	"63"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	961	392011	245.1
	"Maryland"	"24"	"63 years"	"63"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	167	392011	42.6
	"Maryland"	"24"	"63 years"	"63"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	42	392011	10.7
	"Maryland"	"24"	"63 years"	"63"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	157	392011	40.0
	"Maryland"	"24"	"63 years"	"63"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	43	392011	11.0
	"Maryland"	"24"	"63 years"	"63"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	56	392011	14.3
	"Maryland"	"24"	"63 years"	"63"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	392011	Unreliable
	"Maryland"	"24"	"63 years"	"63"	"#COVID-19 (U07.1)"	"GR113-137"	249	392011	63.5
	"Maryland"	"24"	"64 years"	"64"	"#Septicemia (A40-A41)"	"GR113-010"	98	378896	25.9
	"Maryland"	"24"	"64 years"	"64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1318	378896	347.9
	"Maryland"	"24"	"64 years"	"64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	194	378896	51.2
	"Maryland"	"24"	"64 years"	"64"	"#Alzheimer disease (G30)"	"GR113-052"	12	378896	Unreliable
	"Maryland"	"24"	"64 years"	"64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1021	378896	269.5
	"Maryland"	"24"	"64 years"	"64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	184	378896	48.6
	"Maryland"	"24"	"64 years"	"64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	45	378896	11.9
	"Maryland"	"24"	"64 years"	"64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	177	378896	46.7
	"Maryland"	"24"	"64 years"	"64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	48	378896	12.7
	"Maryland"	"24"	"64 years"	"64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	76	378896	20.1
	"Maryland"	"24"	"64 years"	"64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	378896	Unreliable
	"Maryland"	"24"	"64 years"	"64"	"#COVID-19 (U07.1)"	"GR113-137"	289	378896	76.3
	"Maryland"	"24"	"65 years"	"65"	"#Septicemia (A40-A41)"	"GR113-010"	80	366027	21.9
	"Maryland"	"24"	"65 years"	"65"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1384	366027	378.1
	"Maryland"	"24"	"65 years"	"65"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	197	366027	53.8
	"Maryland"	"24"	"65 years"	"65"	"#Alzheimer disease (G30)"	"GR113-052"	18	366027	Unreliable
	"Maryland"	"24"	"65 years"	"65"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1082	366027	295.6
	"Maryland"	"24"	"65 years"	"65"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	187	366027	51.1
	"Maryland"	"24"	"65 years"	"65"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	366027	13.9
	"Maryland"	"24"	"65 years"	"65"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	203	366027	55.5
	"Maryland"	"24"	"65 years"	"65"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	50	366027	13.7
	"Maryland"	"24"	"65 years"	"65"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	49	366027	13.4
	"Maryland"	"24"	"65 years"	"65"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	16	366027	Unreliable
	"Maryland"	"24"	"65 years"	"65"	"#COVID-19 (U07.1)"	"GR113-137"	270	366027	73.8
	"Maryland"	"24"	"66 years"	"66"	"#Septicemia (A40-A41)"	"GR113-010"	100	345397	29.0
	"Maryland"	"24"	"66 years"	"66"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1487	345397	430.5
	"Maryland"	"24"	"66 years"	"66"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	188	345397	54.4
	"Maryland"	"24"	"66 years"	"66"	"#Alzheimer disease (G30)"	"GR113-052"	33	345397	9.6
	"Maryland"	"24"	"66 years"	"66"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1061	345397	307.2
	"Maryland"	"24"	"66 years"	"66"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	200	345397	57.9
	"Maryland"	"24"	"66 years"	"66"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	71	345397	20.6
	"Maryland"	"24"	"66 years"	"66"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	176	345397	51.0
	"Maryland"	"24"	"66 years"	"66"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	52	345397	15.1
	"Maryland"	"24"	"66 years"	"66"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	68	345397	19.7
	"Maryland"	"24"	"66 years"	"66"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	345397	Unreliable
	"Maryland"	"24"	"66 years"	"66"	"#COVID-19 (U07.1)"	"GR113-137"	300	345397	86.9
	"Maryland"	"24"	"67 years"	"67"	"#Septicemia (A40-A41)"	"GR113-010"	91	332879	27.3
	"Maryland"	"24"	"67 years"	"67"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1392	332879	418.2
	"Maryland"	"24"	"67 years"	"67"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	204	332879	61.3
	"Maryland"	"24"	"67 years"	"67"	"#Alzheimer disease (G30)"	"GR113-052"	25	332879	7.5
	"Maryland"	"24"	"67 years"	"67"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1118	332879	335.9
	"Maryland"	"24"	"67 years"	"67"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	192	332879	57.7
	"Maryland"	"24"	"67 years"	"67"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	332879	18.9
	"Maryland"	"24"	"67 years"	"67"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	187	332879	56.2
	"Maryland"	"24"	"67 years"	"67"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	68	332879	20.4
	"Maryland"	"24"	"67 years"	"67"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	56	332879	16.8
	"Maryland"	"24"	"67 years"	"67"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	332879	Unreliable
	"Maryland"	"24"	"67 years"	"67"	"#COVID-19 (U07.1)"	"GR113-137"	295	332879	88.6
	"Maryland"	"24"	"68 years"	"68"	"#Septicemia (A40-A41)"	"GR113-010"	114	317204	35.9
	"Maryland"	"24"	"68 years"	"68"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1449	317204	456.8
	"Maryland"	"24"	"68 years"	"68"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	317204	57.4
	"Maryland"	"24"	"68 years"	"68"	"#Alzheimer disease (G30)"	"GR113-052"	33	317204	10.4
	"Maryland"	"24"	"68 years"	"68"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1136	317204	358.1
	"Maryland"	"24"	"68 years"	"68"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	242	317204	76.3
	"Maryland"	"24"	"68 years"	"68"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	317204	20.8
	"Maryland"	"24"	"68 years"	"68"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	201	317204	63.4
	"Maryland"	"24"	"68 years"	"68"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	60	317204	18.9
	"Maryland"	"24"	"68 years"	"68"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	81	317204	25.5
	"Maryland"	"24"	"68 years"	"68"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	317204	Unreliable
	"Maryland"	"24"	"68 years"	"68"	"#COVID-19 (U07.1)"	"GR113-137"	306	317204	96.5
	"Maryland"	"24"	"69 years"	"69"	"#Septicemia (A40-A41)"	"GR113-010"	123	303442	40.5
	"Maryland"	"24"	"69 years"	"69"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1495	303442	492.7
	"Maryland"	"24"	"69 years"	"69"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	196	303442	64.6
	"Maryland"	"24"	"69 years"	"69"	"#Alzheimer disease (G30)"	"GR113-052"	44	303442	14.5
	"Maryland"	"24"	"69 years"	"69"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1140	303442	375.7
	"Maryland"	"24"	"69 years"	"69"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	262	303442	86.3
	"Maryland"	"24"	"69 years"	"69"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	303442	16.8
	"Maryland"	"24"	"69 years"	"69"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	199	303442	65.6
	"Maryland"	"24"	"69 years"	"69"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	51	303442	16.8
	"Maryland"	"24"	"69 years"	"69"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	77	303442	25.4
	"Maryland"	"24"	"69 years"	"69"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	303442	Unreliable
	"Maryland"	"24"	"69 years"	"69"	"#COVID-19 (U07.1)"	"GR113-137"	322	303442	106.1
	"Maryland"	"24"	"70 years"	"70"	"#Septicemia (A40-A41)"	"GR113-010"	105	289432	36.3
	"Maryland"	"24"	"70 years"	"70"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1603	289432	553.8
	"Maryland"	"24"	"70 years"	"70"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	239	289432	82.6
	"Maryland"	"24"	"70 years"	"70"	"#Alzheimer disease (G30)"	"GR113-052"	53	289432	18.3
	"Maryland"	"24"	"70 years"	"70"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1219	289432	421.2
	"Maryland"	"24"	"70 years"	"70"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	234	289432	80.8
	"Maryland"	"24"	"70 years"	"70"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	71	289432	24.5
	"Maryland"	"24"	"70 years"	"70"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	225	289432	77.7
	"Maryland"	"24"	"70 years"	"70"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	52	289432	18.0
	"Maryland"	"24"	"70 years"	"70"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	77	289432	26.6
	"Maryland"	"24"	"70 years"	"70"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	289432	Unreliable
	"Maryland"	"24"	"70 years"	"70"	"#COVID-19 (U07.1)"	"GR113-137"	350	289432	120.9
	"Maryland"	"24"	"71 years"	"71"	"#Septicemia (A40-A41)"	"GR113-010"	138	276679	49.9
	"Maryland"	"24"	"71 years"	"71"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1558	276679	563.1
	"Maryland"	"24"	"71 years"	"71"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	223	276679	80.6
	"Maryland"	"24"	"71 years"	"71"	"#Alzheimer disease (G30)"	"GR113-052"	50	276679	18.1
	"Maryland"	"24"	"71 years"	"71"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1184	276679	427.9
	"Maryland"	"24"	"71 years"	"71"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	279	276679	100.8
	"Maryland"	"24"	"71 years"	"71"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	70	276679	25.3
	"Maryland"	"24"	"71 years"	"71"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	248	276679	89.6
	"Maryland"	"24"	"71 years"	"71"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	58	276679	21.0
	"Maryland"	"24"	"71 years"	"71"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	79	276679	28.6
	"Maryland"	"24"	"71 years"	"71"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	276679	Unreliable
	"Maryland"	"24"	"71 years"	"71"	"#COVID-19 (U07.1)"	"GR113-137"	338	276679	122.2
	"Maryland"	"24"	"72 years"	"72"	"#Septicemia (A40-A41)"	"GR113-010"	116	266078	43.6
	"Maryland"	"24"	"72 years"	"72"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1510	266078	567.5
	"Maryland"	"24"	"72 years"	"72"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	238	266078	89.4
	"Maryland"	"24"	"72 years"	"72"	"#Alzheimer disease (G30)"	"GR113-052"	72	266078	27.1
	"Maryland"	"24"	"72 years"	"72"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1268	266078	476.6
	"Maryland"	"24"	"72 years"	"72"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	321	266078	120.6
	"Maryland"	"24"	"72 years"	"72"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	74	266078	27.8
	"Maryland"	"24"	"72 years"	"72"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	247	266078	92.8
	"Maryland"	"24"	"72 years"	"72"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	77	266078	28.9
	"Maryland"	"24"	"72 years"	"72"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	95	266078	35.7
	"Maryland"	"24"	"72 years"	"72"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	266078	Unreliable
	"Maryland"	"24"	"72 years"	"72"	"#COVID-19 (U07.1)"	"GR113-137"	381	266078	143.2
	"Maryland"	"24"	"73 years"	"73"	"#Septicemia (A40-A41)"	"GR113-010"	129	263172	49.0
	"Maryland"	"24"	"73 years"	"73"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1722	263172	654.3
	"Maryland"	"24"	"73 years"	"73"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	242	263172	92.0
	"Maryland"	"24"	"73 years"	"73"	"#Alzheimer disease (G30)"	"GR113-052"	86	263172	32.7
	"Maryland"	"24"	"73 years"	"73"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1366	263172	519.1
	"Maryland"	"24"	"73 years"	"73"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	325	263172	123.5
	"Maryland"	"24"	"73 years"	"73"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	70	263172	26.6
	"Maryland"	"24"	"73 years"	"73"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	286	263172	108.7
	"Maryland"	"24"	"73 years"	"73"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	87	263172	33.1
	"Maryland"	"24"	"73 years"	"73"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	92	263172	35.0
	"Maryland"	"24"	"73 years"	"73"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	263172	Unreliable
	"Maryland"	"24"	"73 years"	"73"	"#COVID-19 (U07.1)"	"GR113-137"	409	263172	155.4
	"Maryland"	"24"	"74 years"	"74"	"#Septicemia (A40-A41)"	"GR113-010"	132	247528	53.3
	"Maryland"	"24"	"74 years"	"74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1583	247528	639.5
	"Maryland"	"24"	"74 years"	"74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	232	247528	93.7
	"Maryland"	"24"	"74 years"	"74"	"#Alzheimer disease (G30)"	"GR113-052"	91	247528	36.8
	"Maryland"	"24"	"74 years"	"74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1270	247528	513.1
	"Maryland"	"24"	"74 years"	"74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	330	247528	133.3
	"Maryland"	"24"	"74 years"	"74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	75	247528	30.3
	"Maryland"	"24"	"74 years"	"74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	261	247528	105.4
	"Maryland"	"24"	"74 years"	"74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	82	247528	33.1
	"Maryland"	"24"	"74 years"	"74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	102	247528	41.2
	"Maryland"	"24"	"74 years"	"74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	13	247528	Unreliable
	"Maryland"	"24"	"74 years"	"74"	"#COVID-19 (U07.1)"	"GR113-137"	385	247528	155.5
	"Maryland"	"24"	"75 years"	"75"	"#Septicemia (A40-A41)"	"GR113-010"	132	236588	55.8
	"Maryland"	"24"	"75 years"	"75"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1677	236588	708.8
	"Maryland"	"24"	"75 years"	"75"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	235	236588	99.3
	"Maryland"	"24"	"75 years"	"75"	"#Alzheimer disease (G30)"	"GR113-052"	104	236588	44.0
	"Maryland"	"24"	"75 years"	"75"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1374	236588	580.8
	"Maryland"	"24"	"75 years"	"75"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	368	236588	155.5
	"Maryland"	"24"	"75 years"	"75"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	87	236588	36.8
	"Maryland"	"24"	"75 years"	"75"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	287	236588	121.3
	"Maryland"	"24"	"75 years"	"75"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	80	236588	33.8
	"Maryland"	"24"	"75 years"	"75"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	103	236588	43.5
	"Maryland"	"24"	"75 years"	"75"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	14	236588	Unreliable
	"Maryland"	"24"	"75 years"	"75"	"#COVID-19 (U07.1)"	"GR113-137"	373	236588	157.7
	"Maryland"	"24"	"76 years"	"76"	"#Septicemia (A40-A41)"	"GR113-010"	134	187218	71.6
	"Maryland"	"24"	"76 years"	"76"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1569	187218	838.1
	"Maryland"	"24"	"76 years"	"76"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	214	187218	114.3
	"Maryland"	"24"	"76 years"	"76"	"#Alzheimer disease (G30)"	"GR113-052"	130	187218	69.4
	"Maryland"	"24"	"76 years"	"76"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1389	187218	741.9
	"Maryland"	"24"	"76 years"	"76"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	417	187218	222.7
	"Maryland"	"24"	"76 years"	"76"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	187218	33.7
	"Maryland"	"24"	"76 years"	"76"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	311	187218	166.1
	"Maryland"	"24"	"76 years"	"76"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	98	187218	52.3
	"Maryland"	"24"	"76 years"	"76"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	92	187218	49.1
	"Maryland"	"24"	"76 years"	"76"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	10	187218	Unreliable
	"Maryland"	"24"	"76 years"	"76"	"#COVID-19 (U07.1)"	"GR113-137"	410	187218	219.0
	"Maryland"	"24"	"77 years"	"77"	"#Septicemia (A40-A41)"	"GR113-010"	125	181281	69.0
	"Maryland"	"24"	"77 years"	"77"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1530	181281	844.0
	"Maryland"	"24"	"77 years"	"77"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	236	181281	130.2
	"Maryland"	"24"	"77 years"	"77"	"#Alzheimer disease (G30)"	"GR113-052"	104	181281	57.4
	"Maryland"	"24"	"77 years"	"77"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1382	181281	762.4
	"Maryland"	"24"	"77 years"	"77"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	388	181281	214.0
	"Maryland"	"24"	"77 years"	"77"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	86	181281	47.4
	"Maryland"	"24"	"77 years"	"77"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	302	181281	166.6
	"Maryland"	"24"	"77 years"	"77"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	110	181281	60.7
	"Maryland"	"24"	"77 years"	"77"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	115	181281	63.4
	"Maryland"	"24"	"77 years"	"77"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	181281	Unreliable
	"Maryland"	"24"	"77 years"	"77"	"#COVID-19 (U07.1)"	"GR113-137"	440	181281	242.7
	"Maryland"	"24"	"78 years"	"78"	"#Septicemia (A40-A41)"	"GR113-010"	144	172072	83.7
	"Maryland"	"24"	"78 years"	"78"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1515	172072	880.4
