"Notes"	"Residence State"	"Residence State Code"	"Place of Death"	"Place of Death Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12753	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4005	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	2266	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	2209	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	2049	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	1242	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Inpatient"	"1"	"#COVID-19 (U07.1)"	"GR113-137"	12165	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Septicemia (A40-A41)"	"GR113-010"	321	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1163	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	992	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Alzheimer disease (G30)"	"GR113-052"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6171	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	483	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	210	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	530	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	170	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	223	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	256	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Outpatient or ER"	"2"	"#COVID-19 (U07.1)"	"GR113-137"	708	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Dead on Arrival"	"3"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Medical Facility - Dead on Arrival"	"3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Septicemia (A40-A41)"	"GR113-010"	227	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	24103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	3788	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Alzheimer disease (G30)"	"GR113-052"	4193	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	26914	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3532	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	234	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	5085	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1433	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1559	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	871	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Decedent's home"	"4"	"#COVID-19 (U07.1)"	"GR113-137"	1272	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Septicemia (A40-A41)"	"GR113-010"	306	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4030	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	178	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Alzheimer disease (G30)"	"GR113-052"	372	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1849	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1328	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	122	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	568	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	401	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	583	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	57	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Hospice facility"	"5"	"#COVID-19 (U07.1)"	"GR113-137"	449	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Septicemia (A40-A41)"	"GR113-010"	278	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4330	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1204	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Alzheimer disease (G30)"	"GR113-052"	5013	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	8068	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3174	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	201	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2001	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	674	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	705	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	394	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nursing home/long term care"	"6"	"#COVID-19 (U07.1)"	"GR113-137"	1370	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Septicemia (A40-A41)"	"GR113-010"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2183	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	344	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Alzheimer disease (G30)"	"GR113-052"	362	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2917	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	344	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	337	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	127	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	149	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	163	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Other"	"7"	"#COVID-19 (U07.1)"	"GR113-137"	170	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Septicemia (A40-A41)"	"GR113-010"	163	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3062	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	403	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Alzheimer disease (G30)"	"GR113-052"	105	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3242	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1188	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	808	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1067	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	559	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	379	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	155	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Inpatient"	"1"	"#COVID-19 (U07.1)"	"GR113-137"	1721	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Septicemia (A40-A41)"	"GR113-010"	17	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	187	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	137	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	825	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	142	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	163	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Outpatient or ER"	"2"	"#COVID-19 (U07.1)"	"GR113-137"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"Medical Facility - Dead on Arrival"	"3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Septicemia (A40-A41)"	"GR113-010"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	7835	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1488	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Alzheimer disease (G30)"	"GR113-052"	680	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6950	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	591	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1925	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	411	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	356	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	161	Not Applicable	Not Applicable
	"Maine"	"23"	"Decedent's home"	"4"	"#COVID-19 (U07.1)"	"GR113-137"	306	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3251	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	106	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Alzheimer disease (G30)"	"GR113-052"	247	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	996	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	588	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	63	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	415	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	122	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	142	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Hospice facility"	"5"	"#COVID-19 (U07.1)"	"GR113-137"	87	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Septicemia (A40-A41)"	"GR113-010"	13	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1675	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	401	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Alzheimer disease (G30)"	"GR113-052"	1536	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3394	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	710	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	135	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	724	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	124	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	228	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Nursing home/long term care"	"6"	"#COVID-19 (U07.1)"	"GR113-137"	816	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	495	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	120	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Alzheimer disease (G30)"	"GR113-052"	91	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	838	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	112	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	81	Not Applicable	Not Applicable
	"Maine"	"23"	"Other"	"7"	"#COVID-19 (U07.1)"	"GR113-137"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Place of death unknown"	"9"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Septicemia (A40-A41)"	"GR113-010"	3316	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11471	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1096	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Alzheimer disease (G30)"	"GR113-052"	132	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11292	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4475	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	2278	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2241	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	1319	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	1422	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	174	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Inpatient"	"1"	"#COVID-19 (U07.1)"	"GR113-137"	10091	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Septicemia (A40-A41)"	"GR113-010"	298	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	997	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	700	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Alzheimer disease (G30)"	"GR113-052"	41	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	6590	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	416	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	204	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	435	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	97	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	200	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	336	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Outpatient or ER"	"2"	"#COVID-19 (U07.1)"	"GR113-137"	556	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Dead on Arrival"	"3"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Dead on Arrival"	"3"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	13	Not Applicable	Not Applicable
	"Maryland"	"24"	"Medical Facility - Dead on Arrival"	"3"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	134	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Septicemia (A40-A41)"	"GR113-010"	157	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	22411	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	4290	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Alzheimer disease (G30)"	"GR113-052"	1984	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	23003	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3981	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	284	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	3430	Not Applicable	Not Applicable
	"Maryland"	"24"	"Decedent's home"	"4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	817	Not Applicable	Not Applicable
