"Notes"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Iowa"	"19"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	726	1593780	45.6
	"Iowa"	"19"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	210	1593780	13.2
	"Iowa"	"19"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	192	1593780	12.0
	"Iowa"	"19"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	165	1593780	10.4
	"Iowa"	"19"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	156	1593780	9.8
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	188	1575695	11.9
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3318	1575695	210.6
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	587	1575695	37.3
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	405	1575695	25.7
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4059	1575695	257.6
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	586	1575695	37.2
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	263	1575695	16.7
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	879	1575695	55.8
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	239	1575695	15.2
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	200	1575695	12.7
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	159	1575695	10.1
	"Iowa"	"19"	"Male"	"M"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	2281	1575695	144.8
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	180	1601384	11.2
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3327	1601384	207.8
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	600	1601384	37.5
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	368	1601384	23.0
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4258	1601384	265.9
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	599	1601384	37.4
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	179	1601384	11.2
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	849	1601384	53.0
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	226	1601384	14.1
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	203	1601384	12.7
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	180	1601384	11.2
	"Iowa"	"19"	"Male"	"M"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	1760	1601384	109.9
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	187	1606737	11.6
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3339	1606737	207.8
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	575	1606737	35.8
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	429	1606737	26.7
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4204	1606737	261.6
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	652	1606737	40.6
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	224	1606737	13.9
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	865	1606737	53.8
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	256	1606737	15.9
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	240	1606737	14.9
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	170	1606737	10.6
	"Iowa"	"19"	"Male"	"M"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	915	1606737	56.9
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	194	1606737	12.1
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3440	1606737	214.1
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	520	1606737	32.4
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	405	1606737	25.2
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	4130	1606737	257.0
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	610	1606737	38.0
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	224	1606737	13.9
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	849	1606737	52.8
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	263	1606737	16.4
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	259	1606737	16.1
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	181	1606737	11.3
	"Iowa"	"19"	"Male"	"M"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	266	1606737	16.6
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	155	1606737	9.6
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2929	1606737	182.3
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	417	1606737	26.0
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Alzheimer disease (G30)"	"GR113-052"	360	1606737	22.4
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3331	1606737	207.3
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	482	1606737	30.0
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	215	1606737	13.4
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	701	1606737	43.6
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	199	1606737	12.4
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	215	1606737	13.4
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	133	1606737	8.3
	"Iowa"	"19"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	156	1606737	9.7
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	160	1462265	10.9
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2566	1462265	175.5
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	465	1462265	31.8
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	665	1462265	45.5
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2859	1462265	195.5
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	790	1462265	54.0
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	269	1462265	18.4
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	852	1462265	58.3
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	212	1462265	14.5
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	268	1462265	18.3
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	240	1462265	16.4
	"Kansas"	"20"	"Female"	"F"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	1514	1462265	103.5
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	162	1464091	11.1
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2577	1464091	176.0
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	365	1464091	24.9
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	549	1464091	37.5
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2831	1464091	193.4
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	746	1464091	51.0
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	197	1464091	13.5
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	799	1464091	54.6
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	191	1464091	13.0
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	253	1464091	17.3
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	141	1464091	9.6
	"Kansas"	"20"	"Female"	"F"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	1563	1464091	106.8
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	165	1461695	11.3
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2640	1461695	180.6
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	424	1461695	29.0
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	652	1461695	44.6
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2946	1461695	201.5
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	751	1461695	51.4
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	250	1461695	17.1
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	908	1461695	62.1
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	230	1461695	15.7
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	299	1461695	20.5
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	149	1461695	10.2
	"Kansas"	"20"	"Female"	"F"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	888	1461695	60.8
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	170	1461695	11.6
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2546	1461695	174.2
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	386	1461695	26.4
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	558	1461695	38.2
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2819	1461695	192.9
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	704	1461695	48.2
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	232	1461695	15.9
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	835	1461695	57.1
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	239	1461695	16.4
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	288	1461695	19.7
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	154	1461695	10.5
	"Kansas"	"20"	"Female"	"F"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	241	1461695	16.5
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	147	1461695	10.1
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2239	1461695	153.2
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	329	1461695	22.5
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Alzheimer disease (G30)"	"GR113-052"	485	1461695	33.2
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2287	1461695	156.5
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	601	1461695	41.1
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	212	1461695	14.5
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	701	1461695	48.0
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	215	1461695	14.7
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	226	1461695	15.5
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	229	1461695	15.7
	"Kansas"	"20"	"Female"	"F"	"2024 (provisional and partial)"	"2024"	"#COVID-19 (U07.1)"	"GR113-137"	111	1461695	7.6
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Septicemia (A40-A41)"	"GR113-010"	158	1451540	10.9
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2972	1451540	204.7
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	576	1451540	39.7
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Alzheimer disease (G30)"	"GR113-052"	314	1451540	21.6
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3405	1451540	234.6
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	593	1451540	40.9
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	248	1451540	17.1
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	790	1451540	54.4
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	210	1451540	14.5
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	261	1451540	18.0
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	178	1451540	12.3
	"Kansas"	"20"	"Male"	"M"	"2020"	"2020"	"#COVID-19 (U07.1)"	"GR113-137"	1830	1451540	126.1
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Septicemia (A40-A41)"	"GR113-010"	159	1470491	10.8
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2878	1470491	195.7
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	552	1470491	37.5
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Alzheimer disease (G30)"	"GR113-052"	256	1470491	17.4
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3484	1470491	236.9
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	619	1470491	42.1
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	199	1470491	13.5
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	707	1470491	48.1
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	230	1470491	15.6
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	297	1470491	20.2
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	130	1470491	8.8
	"Kansas"	"20"	"Male"	"M"	"2021"	"2021"	"#COVID-19 (U07.1)"	"GR113-137"	2060	1470491	140.1
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Septicemia (A40-A41)"	"GR113-010"	176	1475455	11.9
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2872	1475455	194.7
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	539	1475455	36.5
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Alzheimer disease (G30)"	"GR113-052"	292	1475455	19.8
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3494	1475455	236.8
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	573	1475455	38.8
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	236	1475455	16.0
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	768	1475455	52.1
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	225	1475455	15.2
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	345	1475455	23.4
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	130	1475455	8.8
	"Kansas"	"20"	"Male"	"M"	"2022"	"2022"	"#COVID-19 (U07.1)"	"GR113-137"	1155	1475455	78.3
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Septicemia (A40-A41)"	"GR113-010"	148	1475455	10.0
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3021	1475455	204.8
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	508	1475455	34.4
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Alzheimer disease (G30)"	"GR113-052"	277	1475455	18.8
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	3380	1475455	229.1
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	633	1475455	42.9
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	188	1475455	12.7
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	736	1475455	49.9
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	228	1475455	15.5
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	277	1475455	18.8
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	140	1475455	9.5
	"Kansas"	"20"	"Male"	"M"	"2023 (provisional)"	"2023"	"#COVID-19 (U07.1)"	"GR113-137"	255	1475455	17.3
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Septicemia (A40-A41)"	"GR113-010"	123	1475455	8.3
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2513	1475455	170.3
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	396	1475455	26.8
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Alzheimer disease (G30)"	"GR113-052"	212	1475455	14.4
	"Kansas"	"20"	"Male"	"M"	"2024 (provisional and partial)"	"2024"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2615	1475455	177.2
