"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	36	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	72	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Leukemia (C91-C95)"	"GR113-040"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Anemias (D50-D64)"	"GR113-045"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	163	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Malnutrition (E40-E46)"	"GR113-048"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Parkinson disease (G20-G21)"	"GR113-051"	59	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Alzheimer disease (G30)"	"GR113-052"	185	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1448	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Hypertensive heart disease (I11)"	"GR113-056"	122	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	29	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	475	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	355	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	145	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	210	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other heart diseases (I26-I51)"	"GR113-064"	477	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Heart failure (I50)"	"GR113-067"	224	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	251	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	42	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	278	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Influenza (J09-J11)"	"GR113-077"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Pneumonia (J12-J18)"	"GR113-078"	56	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	216	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Emphysema (J43)"	"GR113-084"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	198	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Alcoholic liver disease (K70)"	"GR113-094"	17	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	113	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Renal failure (N17-N19)"	"GR113-100"	112	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	48	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"All other diseases (Residual) "	"GR113-111"	494	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	342	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	241	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Falls (W00-W19)"	"GR113-118"	31	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	175	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	61	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	"#COVID-19 (U07.1)"	"GR113-137"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Septicemia (A40-A41)"	"GR113-010"	117	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	810	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	64	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	74	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	222	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of breast (C50)"	"GR113-029"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Leukemia (C91-C95)"	"GR113-040"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	153	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Malnutrition (E40-E46)"	"GR113-048"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Parkinson disease (G20-G21)"	"GR113-051"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Alzheimer disease (G30)"	"GR113-052"	211	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1563	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1229	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Hypertensive heart disease (I11)"	"GR113-056"	119	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	592	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	140	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	439	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	199	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	240	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other heart diseases (I26-I51)"	"GR113-064"	488	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Heart failure (I50)"	"GR113-067"	217	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	271	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	54	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	260	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	11	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	121	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Influenza (J09-J11)"	"GR113-077"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Pneumonia (J12-J18)"	"GR113-078"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	238	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	225	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	100	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	58	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Alcoholic liver disease (K70)"	"GR113-094"	32	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	126	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Renal failure (N17-N19)"	"GR113-100"	126	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	12	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	62	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"All other diseases (Residual) "	"GR113-111"	553	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	269	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	48	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	47	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	221	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Falls (W00-W19)"	"GR113-118"	36	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	128	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	43	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	10	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2024 (provisional)"	"2024/01"	"#COVID-19 (U07.1)"	"GR113-137"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"#Septicemia (A40-A41)"	"GR113-010"	90	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	77	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	734	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	14	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	61	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	186	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of breast (C50)"	"GR113-029"	63	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	40	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	16	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	19	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2024 (provisional)"	"2024/02"	"Leukemia (C91-C95)"	"GR113-040"	19	Not Applicable	Not Applicable
