"Notes"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2021"	"2021/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2021"	"2021/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2021"	"2021/08"	"#COVID-19 (U07.1)"	"GR113-137"	895	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Septicemia (A40-A41)"	"GR113-010"	51	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	426	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	83	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Alzheimer disease (G30)"	"GR113-052"	47	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	613	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	112	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	36	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2021"	"2021/09"	"#COVID-19 (U07.1)"	"GR113-137"	642	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Septicemia (A40-A41)"	"GR113-010"	47	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	440	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	91	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Alzheimer disease (G30)"	"GR113-052"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	559	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	89	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	72	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Oct., 2021"	"2021/10"	"#COVID-19 (U07.1)"	"GR113-137"	216	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Septicemia (A40-A41)"	"GR113-010"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	459	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	76	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Alzheimer disease (G30)"	"GR113-052"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	539	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	107	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	89	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	29	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Nov., 2021"	"2021/11"	"#COVID-19 (U07.1)"	"GR113-137"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Septicemia (A40-A41)"	"GR113-010"	44	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	383	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	77	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Alzheimer disease (G30)"	"GR113-052"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	590	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Dec., 2021"	"2021/12"	"#COVID-19 (U07.1)"	"GR113-137"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Septicemia (A40-A41)"	"GR113-010"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	394	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Alzheimer disease (G30)"	"GR113-052"	88	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	739	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	122	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	34	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	90	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	59	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	26	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jan., 2022"	"2022/01"	"#COVID-19 (U07.1)"	"GR113-137"	456	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Septicemia (A40-A41)"	"GR113-010"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	399	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	566	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	105	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	40	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Feb., 2022"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	340	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Septicemia (A40-A41)"	"GR113-010"	56	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	378	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	74	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Alzheimer disease (G30)"	"GR113-052"	54	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	610	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	47	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Mar., 2022"	"2022/03"	"#COVID-19 (U07.1)"	"GR113-137"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Septicemia (A40-A41)"	"GR113-010"	43	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	391	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	66	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Alzheimer disease (G30)"	"GR113-052"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	512	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	94	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	49	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Apr., 2022"	"2022/04"	"#COVID-19 (U07.1)"	"GR113-137"	30	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Septicemia (A40-A41)"	"GR113-010"	46	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	424	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	84	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Alzheimer disease (G30)"	"GR113-052"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	497	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	70	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	42	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"May, 2022"	"2022/05"	"#COVID-19 (U07.1)"	"GR113-137"	13	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Septicemia (A40-A41)"	"GR113-010"	44	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	393	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	70	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Alzheimer disease (G30)"	"GR113-052"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	523	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	69	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	31	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jun., 2022"	"2022/06"	"#COVID-19 (U07.1)"	"GR113-137"	22	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Septicemia (A40-A41)"	"GR113-010"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	402	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Alzheimer disease (G30)"	"GR113-052"	60	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	551	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	101	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	81	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	45	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	21	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Jul., 2022"	"2022/07"	"#COVID-19 (U07.1)"	"GR113-137"	95	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Septicemia (A40-A41)"	"GR113-010"	55	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	412	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Alzheimer disease (G30)"	"GR113-052"	58	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	520	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	103	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	24	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Aug., 2022"	"2022/08"	"#COVID-19 (U07.1)"	"GR113-137"	82	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Septicemia (A40-A41)"	"GR113-010"	41	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	429	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Alzheimer disease (G30)"	"GR113-052"	52	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	491	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	85	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	25	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	71	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Male"	"M"	"Sep., 2022"	"2022/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
